<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.19	11:06:00	1.07828	1.07829	1.07797	1.07798	104	0	0
2024.02.19	11:07:00	1.07799	1.07803	1.07784	1.07795	89	0	0
2024.02.19	11:08:00	1.07796	1.07800	1.07786	1.07786	65	0	1
2024.02.19	11:09:00	1.07787	1.07790	1.07779	1.07789	122	0	0
2024.02.19	11:10:00	1.07790	1.07794	1.07771	1.07771	90	0	0
2024.02.19	11:11:00	1.07772	1.07786	1.07772	1.07786	78	0	0
2024.02.19	11:12:00	1.07785	1.07787	1.07780	1.07787	46	0	0
2024.02.19	11:13:00	1.07786	1.07790	1.07772	1.07781	101	0	0
2024.02.19	11:14:00	1.07781	1.07783	1.07772	1.07773	69	0	0
2024.02.19	11:15:00	1.07772	1.07776	1.07755	1.07763	91	0	0
2024.02.19	11:16:00	1.07762	1.07773	1.07761	1.07764	77	0	0
2024.02.19	11:17:00	1.07765	1.07769	1.07763	1.07763	68	0	0
2024.02.19	11:18:00	1.07764	1.07769	1.07761	1.07762	67	0	0
2024.02.19	11:19:00	1.07763	1.07775	1.07762	1.07770	70	0	0
2024.02.19	11:20:00	1.07771	1.07775	1.07760	1.07761	70	0	0
2024.02.19	11:21:00	1.07762	1.07770	1.07761	1.07770	37	0	0
2024.02.19	11:22:00	1.07772	1.07786	1.07772	1.07781	37	0	0
2024.02.19	11:23:00	1.07781	1.07783	1.07766	1.07768	37	0	0
2024.02.19	11:24:00	1.07768	1.07770	1.07760	1.07763	34	0	0
2024.02.19	11:25:00	1.07764	1.07769	1.07755	1.07757	32	0	0
2024.02.19	11:26:00	1.07758	1.07763	1.07756	1.07757	47	0	0
2024.02.19	11:27:00	1.07758	1.07758	1.07742	1.07745	74	0	0
2024.02.19	11:28:00	1.07746	1.07747	1.07739	1.07743	25	0	0
2024.02.19	11:29:00	1.07742	1.07752	1.07741	1.07749	40	0	0
2024.02.19	11:30:00	1.07747	1.07748	1.07740	1.07741	36	0	0
2024.02.19	11:31:00	1.07741	1.07741	1.07724	1.07730	42	0	0
2024.02.19	11:32:00	1.07729	1.07741	1.07729	1.07741	37	0	1
2024.02.19	11:33:00	1.07740	1.07745	1.07735	1.07744	28	0	1
2024.02.19	11:34:00	1.07745	1.07749	1.07735	1.07749	51	0	0
2024.02.19	11:35:00	1.07748	1.07759	1.07741	1.07755	62	0	1
2024.02.19	11:36:00	1.07755	1.07758	1.07753	1.07756	53	0	0
2024.02.19	11:37:00	1.07756	1.07780	1.07754	1.07779	71	0	0
2024.02.19	11:38:00	1.07779	1.07779	1.07771	1.07779	44	0	0
2024.02.19	11:39:00	1.07778	1.07784	1.07751	1.07755	65	0	0
2024.02.19	11:40:00	1.07754	1.07767	1.07754	1.07759	45	0	0
2024.02.19	11:41:00	1.07759	1.07763	1.07757	1.07761	42	0	0
2024.02.19	11:42:00	1.07761	1.07763	1.07753	1.07759	28	0	0
2024.02.19	11:43:00	1.07758	1.07763	1.07756	1.07760	20	0	0
2024.02.19	11:44:00	1.07760	1.07761	1.07752	1.07755	45	0	0
2024.02.19	11:45:00	1.07755	1.07755	1.07734	1.07740	67	0	0
2024.02.19	11:46:00	1.07741	1.07744	1.07737	1.07738	84	0	0
2024.02.19	11:47:00	1.07739	1.07742	1.07733	1.07737	88	0	0
2024.02.19	11:48:00	1.07738	1.07739	1.07730	1.07733	58	0	0
2024.02.19	11:49:00	1.07734	1.07739	1.07726	1.07728	44	0	0
2024.02.19	11:50:00	1.07727	1.07734	1.07726	1.07732	54	0	0
2024.02.19	11:51:00	1.07732	1.07751	1.07731	1.07748	48	0	0
2024.02.19	11:52:00	1.07748	1.07755	1.07740	1.07754	49	0	0
2024.02.19	11:53:00	1.07755	1.07755	1.07742	1.07742	31	0	1
2024.02.19	11:54:00	1.07742	1.07749	1.07734	1.07747	49	0	1
2024.02.19	11:55:00	1.07747	1.07748	1.07735	1.07739	39	0	0
2024.02.19	11:56:00	1.07739	1.07739	1.07733	1.07737	58	0	0
2024.02.19	11:57:00	1.07738	1.07750	1.07737	1.07744	60	0	0
2024.02.19	11:58:00	1.07745	1.07751	1.07739	1.07741	69	0	0
2024.02.19	11:59:00	1.07740	1.07749	1.07740	1.07749	56	0	0
2024.02.19	12:00:00	1.07750	1.07753	1.07725	1.07735	90	0	0
2024.02.19	12:01:00	1.07734	1.07743	1.07730	1.07733	95	0	0
2024.02.19	12:02:00	1.07732	1.07733	1.07717	1.07728	81	0	0
2024.02.19	12:03:00	1.07729	1.07734	1.07725	1.07733	97	0	0
2024.02.19	12:04:00	1.07732	1.07732	1.07726	1.07732	84	0	0
2024.02.19	12:05:00	1.07731	1.07736	1.07730	1.07736	45	0	0
2024.02.19	12:06:00	1.07737	1.07738	1.07731	1.07734	52	0	0
2024.02.19	12:07:00	1.07733	1.07738	1.07730	1.07737	57	0	0
2024.02.19	12:08:00	1.07736	1.07749	1.07736	1.07748	50	0	0
2024.02.19	12:09:00	1.07748	1.07749	1.07745	1.07748	31	0	0
2024.02.19	12:10:00	1.07748	1.07750	1.07739	1.07739	43	0	0
2024.02.19	12:11:00	1.07738	1.07740	1.07732	1.07738	49	0	1
2024.02.19	12:12:00	1.07737	1.07743	1.07735	1.07738	46	0	0
2024.02.19	12:13:00	1.07738	1.07748	1.07736	1.07746	57	0	0
2024.02.19	12:14:00	1.07747	1.07747	1.07740	1.07742	43	0	0
2024.02.19	12:15:00	1.07743	1.07743	1.07730	1.07731	55	0	0
2024.02.19	12:16:00	1.07732	1.07743	1.07731	1.07743	53	0	0
2024.02.19	12:17:00	1.07744	1.07757	1.07744	1.07751	44	0	0
2024.02.19	12:18:00	1.07752	1.07757	1.07752	1.07757	20	0	0
2024.02.19	12:19:00	1.07756	1.07762	1.07754	1.07758	36	0	0
2024.02.19	12:20:00	1.07759	1.07760	1.07755	1.07757	25	0	0
2024.02.19	12:21:00	1.07757	1.07766	1.07743	1.07744	41	0	0
2024.02.19	12:22:00	1.07751	1.07755	1.07751	1.07755	31	0	0
2024.02.19	12:23:00	1.07756	1.07757	1.07752	1.07756	31	0	0
2024.02.19	12:24:00	1.07756	1.07765	1.07755	1.07762	50	0	0
2024.02.19	12:25:00	1.07761	1.07767	1.07760	1.07766	80	0	0
2024.02.19	12:26:00	1.07767	1.07773	1.07764	1.07773	42	0	0
2024.02.19	12:27:00	1.07772	1.07774	1.07766	1.07772	45	0	0
2024.02.19	12:28:00	1.07771	1.07772	1.07764	1.07768	50	0	0
2024.02.19	12:29:00	1.07769	1.07777	1.07766	1.07771	67	0	0
2024.02.19	12:30:00	1.07772	1.07777	1.07771	1.07776	69	0	0
2024.02.19	12:31:00	1.07775	1.07776	1.07771	1.07773	57	0	0
2024.02.19	12:32:00	1.07772	1.07774	1.07770	1.07774	24	0	0
2024.02.19	12:33:00	1.07773	1.07782	1.07773	1.07776	39	0	0
2024.02.19	12:34:00	1.07777	1.07778	1.07776	1.07777	37	0	1
2024.02.19	12:35:00	1.07774	1.07777	1.07771	1.07776	39	0	0
2024.02.19	12:36:00	1.07777	1.07786	1.07776	1.07786	34	0	0
2024.02.19	12:37:00	1.07787	1.07788	1.07765	1.07768	46	0	0
2024.02.19	12:38:00	1.07769	1.07771	1.07760	1.07762	74	0	0
2024.02.19	12:39:00	1.07761	1.07763	1.07754	1.07757	63	0	0
2024.02.19	12:40:00	1.07756	1.07759	1.07750	1.07752	50	0	0
2024.02.19	12:41:00	1.07752	1.07758	1.07751	1.07757	48	0	0
2024.02.19	12:42:00	1.07756	1.07764	1.07755	1.07762	59	0	0
2024.02.19	12:43:00	1.07762	1.07768	1.07761	1.07766	26	0	0
2024.02.19	12:44:00	1.07765	1.07768	1.07764	1.07764	20	0	0
2024.02.19	12:45:00	1.07764	1.07772	1.07764	1.07768	31	0	0
2024.02.19	12:46:00	1.07767	1.07774	1.07767	1.07771	49	0	0
2024.02.19	12:47:00	1.07771	1.07771	1.07757	1.07760	33	0	0
2024.02.19	12:48:00	1.07760	1.07764	1.07757	1.07761	37	0	0
2024.02.19	12:49:00	1.07760	1.07761	1.07752	1.07756	32	0	0
2024.02.19	12:50:00	1.07755	1.07759	1.07751	1.07751	53	0	0
2024.02.19	12:51:00	1.07752	1.07753	1.07745	1.07746	49	0	0
2024.02.19	12:52:00	1.07751	1.07752	1.07744	1.07749	39	0	0
2024.02.19	12:53:00	1.07750	1.07750	1.07743	1.07747	40	0	0
2024.02.19	12:54:00	1.07746	1.07760	1.07745	1.07753	49	0	0
2024.02.19	12:55:00	1.07753	1.07754	1.07745	1.07752	34	0	1
2024.02.19	12:56:00	1.07751	1.07759	1.07748	1.07759	64	0	0
2024.02.19	12:57:00	1.07758	1.07759	1.07744	1.07753	65	0	0
2024.02.19	12:58:00	1.07753	1.07756	1.07749	1.07751	28	0	0
2024.02.19	12:59:00	1.07752	1.07757	1.07749	1.07752	55	0	0
2024.02.19	13:00:00	1.07753	1.07758	1.07753	1.07754	34	0	0
2024.02.19	13:01:00	1.07752	1.07753	1.07745	1.07749	31	0	0
2024.02.19	13:02:00	1.07749	1.07749	1.07739	1.07740	30	0	0
2024.02.19	13:03:00	1.07739	1.07754	1.07739	1.07753	28	0	0
2024.02.19	13:04:00	1.07751	1.07753	1.07743	1.07745	45	0	0
2024.02.19	13:05:00	1.07745	1.07751	1.07744	1.07744	18	0	1
2024.02.19	13:06:00	1.07744	1.07750	1.07739	1.07749	24	0	0
2024.02.19	13:07:00	1.07749	1.07757	1.07749	1.07750	46	0	0
2024.02.19	13:08:00	1.07750	1.07758	1.07744	1.07755	22	0	0
2024.02.19	13:09:00	1.07756	1.07756	1.07745	1.07755	58	0	0
2024.02.19	13:10:00	1.07755	1.07755	1.07746	1.07750	35	0	0
2024.02.19	13:11:00	1.07752	1.07758	1.07751	1.07755	29	0	0
2024.02.19	13:12:00	1.07756	1.07758	1.07744	1.07749	38	0	0
2024.02.19	13:13:00	1.07749	1.07751	1.07736	1.07738	30	0	0
2024.02.19	13:14:00	1.07737	1.07751	1.07737	1.07748	25	0	0
2024.02.19	13:15:00	1.07749	1.07753	1.07748	1.07751	19	0	1
2024.02.19	13:16:00	1.07751	1.07751	1.07745	1.07749	20	0	0
2024.02.19	13:17:00	1.07749	1.07765	1.07749	1.07764	48	0	0
2024.02.19	13:18:00	1.07764	1.07766	1.07752	1.07753	41	0	0
2024.02.19	13:19:00	1.07754	1.07763	1.07751	1.07756	71	0	0
2024.02.19	13:20:00	1.07755	1.07761	1.07748	1.07751	66	0	0
2024.02.19	13:21:00	1.07752	1.07756	1.07749	1.07756	55	0	0
2024.02.19	13:22:00	1.07756	1.07762	1.07751	1.07759	46	0	0
2024.02.19	13:23:00	1.07759	1.07766	1.07757	1.07765	27	0	0
2024.02.19	13:24:00	1.07765	1.07766	1.07763	1.07766	18	0	0
2024.02.19	13:25:00	1.07766	1.07772	1.07765	1.07771	23	0	0
2024.02.19	13:26:00	1.07772	1.07785	1.07765	1.07785	40	0	0
2024.02.19	13:27:00	1.07785	1.07801	1.07785	1.07800	72	0	0
2024.02.19	13:28:00	1.07801	1.07802	1.07800	1.07801	41	0	0
2024.02.19	13:29:00	1.07800	1.07809	1.07798	1.07801	67	0	0
2024.02.19	13:30:00	1.07800	1.07812	1.07800	1.07802	39	0	0
2024.02.19	13:31:00	1.07803	1.07803	1.07786	1.07796	37	0	1
2024.02.19	13:32:00	1.07797	1.07803	1.07795	1.07799	36	0	0
2024.02.19	13:33:00	1.07799	1.07812	1.07799	1.07812	28	0	0
2024.02.19	13:34:00	1.07812	1.07817	1.07808	1.07810	50	0	0
2024.02.19	13:35:00	1.07811	1.07814	1.07810	1.07813	28	0	0
2024.02.19	13:36:00	1.07811	1.07812	1.07805	1.07806	43	0	0
2024.02.19	13:37:00	1.07805	1.07805	1.07797	1.07797	45	0	0
2024.02.19	13:38:00	1.07796	1.07800	1.07793	1.07800	72	0	0
2024.02.19	13:39:00	1.07799	1.07801	1.07792	1.07797	64	0	0
2024.02.19	13:40:00	1.07797	1.07798	1.07787	1.07789	54	0	0
2024.02.19	13:41:00	1.07789	1.07790	1.07784	1.07787	37	0	0
2024.02.19	13:42:00	1.07786	1.07796	1.07786	1.07791	80	0	0
2024.02.19	13:43:00	1.07792	1.07796	1.07785	1.07790	31	0	0
2024.02.19	13:44:00	1.07789	1.07793	1.07786	1.07788	19	0	0
2024.02.19	13:45:00	1.07789	1.07803	1.07789	1.07793	53	0	0
2024.02.19	13:46:00	1.07793	1.07796	1.07791	1.07794	28	0	0
2024.02.19	13:47:00	1.07795	1.07798	1.07789	1.07789	33	0	0
2024.02.19	13:48:00	1.07790	1.07793	1.07784	1.07790	35	0	0
2024.02.19	13:49:00	1.07789	1.07794	1.07785	1.07790	50	0	0
2024.02.19	13:50:00	1.07790	1.07792	1.07779	1.07783	31	0	0
2024.02.19	13:51:00	1.07783	1.07789	1.07782	1.07785	27	0	0
2024.02.19	13:52:00	1.07786	1.07787	1.07779	1.07779	15	0	1
2024.02.19	13:53:00	1.07779	1.07781	1.07777	1.07778	27	0	0
2024.02.19	13:54:00	1.07779	1.07783	1.07775	1.07779	37	0	0
2024.02.19	13:55:00	1.07779	1.07785	1.07776	1.07780	40	0	0
2024.02.19	13:56:00	1.07779	1.07782	1.07772	1.07772	40	0	0
2024.02.19	13:57:00	1.07773	1.07778	1.07772	1.07773	36	0	0
2024.02.19	13:58:00	1.07774	1.07779	1.07773	1.07775	33	0	0
2024.02.19	13:59:00	1.07776	1.07778	1.07771	1.07771	45	0	0
2024.02.19	14:00:00	1.07771	1.07771	1.07757	1.07762	37	0	0
2024.02.19	14:01:00	1.07762	1.07776	1.07762	1.07766	48	0	0
2024.02.19	14:02:00	1.07767	1.07767	1.07761	1.07763	49	0	1
2024.02.19	14:03:00	1.07763	1.07768	1.07762	1.07764	43	0	0
2024.02.19	14:04:00	1.07765	1.07777	1.07764	1.07767	45	0	0
2024.02.19	14:05:00	1.07766	1.07774	1.07760	1.07766	44	0	0
2024.02.19	14:06:00	1.07764	1.07768	1.07761	1.07762	44	0	0
2024.02.19	14:07:00	1.07761	1.07768	1.07759	1.07766	33	0	0
2024.02.19	14:08:00	1.07765	1.07775	1.07764	1.07774	35	0	0
2024.02.19	14:09:00	1.07775	1.07783	1.07772	1.07778	39	0	0
2024.02.19	14:10:00	1.07778	1.07779	1.07764	1.07764	28	0	0
2024.02.19	14:11:00	1.07763	1.07763	1.07748	1.07754	50	0	0
2024.02.19	14:12:00	1.07755	1.07766	1.07754	1.07764	40	0	0
2024.02.19	14:13:00	1.07763	1.07771	1.07763	1.07769	49	0	0
2024.02.19	14:14:00	1.07769	1.07780	1.07769	1.07779	68	0	0
2024.02.19	14:15:00	1.07780	1.07785	1.07778	1.07783	49	0	0
2024.02.19	14:16:00	1.07783	1.07785	1.07779	1.07781	48	0	0
2024.02.19	14:17:00	1.07781	1.07788	1.07780	1.07787	33	0	0
2024.02.19	14:18:00	1.07788	1.07790	1.07784	1.07789	25	0	0
2024.02.19	14:19:00	1.07789	1.07795	1.07787	1.07790	34	0	1
2024.02.19	14:20:00	1.07789	1.07791	1.07782	1.07785	26	0	0
2024.02.19	14:21:00	1.07785	1.07789	1.07779	1.07779	27	0	0
2024.02.19	14:22:00	1.07778	1.07785	1.07777	1.07780	30	0	0
2024.02.19	14:23:00	1.07779	1.07788	1.07777	1.07785	36	0	0
2024.02.19	14:24:00	1.07785	1.07790	1.07779	1.07781	18	0	0
2024.02.19	14:25:00	1.07780	1.07784	1.07777	1.07779	30	0	0
2024.02.19	14:26:00	1.07779	1.07781	1.07775	1.07776	22	0	0
2024.02.19	14:27:00	1.07775	1.07775	1.07770	1.07771	23	0	0
2024.02.19	14:28:00	1.07771	1.07773	1.07766	1.07771	26	0	0
2024.02.19	14:29:00	1.07772	1.07775	1.07769	1.07774	30	0	0
2024.02.19	14:30:00	1.07774	1.07777	1.07767	1.07767	23	0	1
2024.02.19	14:31:00	1.07766	1.07772	1.07761	1.07771	39	0	0
2024.02.19	14:32:00	1.07770	1.07770	1.07763	1.07764	30	0	0
2024.02.19	14:33:00	1.07765	1.07766	1.07759	1.07766	27	0	0
2024.02.19	14:34:00	1.07765	1.07775	1.07765	1.07770	39	0	0
2024.02.19	14:35:00	1.07769	1.07776	1.07769	1.07774	55	0	0
2024.02.19	14:36:00	1.07773	1.07775	1.07769	1.07771	46	0	1
2024.02.19	14:37:00	1.07772	1.07776	1.07769	1.07769	28	0	1
2024.02.19	14:38:00	1.07768	1.07774	1.07742	1.07743	48	0	0
2024.02.19	14:39:00	1.07742	1.07746	1.07738	1.07742	86	0	0
2024.02.19	14:40:00	1.07740	1.07750	1.07740	1.07743	36	0	0
2024.02.19	14:41:00	1.07743	1.07750	1.07741	1.07747	50	0	0
2024.02.19	14:42:00	1.07748	1.07750	1.07743	1.07744	37	0	0
2024.02.19	14:43:00	1.07745	1.07746	1.07739	1.07744	53	0	0
2024.02.19	14:44:00	1.07745	1.07746	1.07739	1.07744	40	0	0
2024.02.19	14:45:00	1.07743	1.07745	1.07741	1.07742	44	0	0
2024.02.19	14:46:00	1.07742	1.07745	1.07740	1.07744	36	0	0
2024.02.19	14:47:00	1.07743	1.07744	1.07741	1.07743	30	0	1
2024.02.19	14:48:00	1.07742	1.07745	1.07740	1.07742	35	0	0
2024.02.19	14:49:00	1.07741	1.07743	1.07739	1.07742	43	0	0
2024.02.19	14:50:00	1.07741	1.07746	1.07736	1.07744	35	0	0
2024.02.19	14:51:00	1.07745	1.07749	1.07741	1.07745	35	0	0
2024.02.19	14:52:00	1.07746	1.07749	1.07740	1.07743	37	0	0
2024.02.19	14:53:00	1.07745	1.07746	1.07739	1.07745	55	0	0
2024.02.19	14:54:00	1.07746	1.07746	1.07740	1.07746	32	0	0
2024.02.19	14:55:00	1.07746	1.07750	1.07745	1.07748	62	0	0
2024.02.19	14:56:00	1.07748	1.07765	1.07745	1.07749	88	0	0
2024.02.19	14:57:00	1.07748	1.07750	1.07734	1.07734	79	0	0
2024.02.19	14:58:00	1.07733	1.07733	1.07695	1.07705	117	0	0
2024.02.19	14:59:00	1.07705	1.07708	1.07697	1.07703	149	0	0
2024.02.19	15:00:00	1.07705	1.07721	1.07703	1.07716	139	0	0
2024.02.19	15:01:00	1.07714	1.07719	1.07712	1.07715	114	0	0
2024.02.19	15:02:00	1.07714	1.07723	1.07711	1.07722	111	0	0
2024.02.19	15:03:00	1.07721	1.07727	1.07718	1.07720	77	0	0
2024.02.19	15:04:00	1.07719	1.07731	1.07719	1.07730	81	0	0
2024.02.19	15:05:00	1.07729	1.07737	1.07725	1.07730	64	0	0
2024.02.19	15:06:00	1.07729	1.07739	1.07728	1.07739	80	0	0
2024.02.19	15:07:00	1.07738	1.07766	1.07737	1.07760	129	0	0
2024.02.19	15:08:00	1.07761	1.07770	1.07760	1.07765	102	0	0
2024.02.19	15:09:00	1.07766	1.07767	1.07759	1.07763	90	0	0
2024.02.19	15:10:00	1.07764	1.07772	1.07762	1.07770	70	0	0
2024.02.19	15:11:00	1.07771	1.07785	1.07765	1.07781	83	0	0
2024.02.19	15:12:00	1.07781	1.07788	1.07779	1.07782	68	0	0
2024.02.19	15:13:00	1.07781	1.07781	1.07771	1.07773	57	0	0
2024.02.19	15:14:00	1.07772	1.07776	1.07769	1.07771	56	0	1
2024.02.19	15:15:00	1.07772	1.07774	1.07765	1.07765	36	0	0
2024.02.19	15:16:00	1.07764	1.07765	1.07757	1.07761	70	0	0
2024.02.19	15:17:00	1.07760	1.07760	1.07752	1.07754	61	0	0
2024.02.19	15:18:00	1.07753	1.07755	1.07750	1.07750	83	0	1
2024.02.19	15:19:00	1.07751	1.07756	1.07742	1.07742	49	0	0
2024.02.19	15:20:00	1.07743	1.07744	1.07738	1.07743	58	0	0
2024.02.19	15:21:00	1.07743	1.07749	1.07738	1.07740	60	0	0
2024.02.19	15:22:00	1.07739	1.07741	1.07728	1.07729	69	0	0
2024.02.19	15:23:00	1.07728	1.07732	1.07720	1.07724	60	0	0
2024.02.19	15:24:00	1.07723	1.07728	1.07720	1.07724	63	0	0
2024.02.19	15:25:00	1.07725	1.07726	1.07712	1.07712	55	0	0
2024.02.19	15:26:00	1.07711	1.07718	1.07711	1.07717	88	0	0
2024.02.19	15:27:00	1.07716	1.07719	1.07710	1.07715	74	0	0
2024.02.19	15:28:00	1.07715	1.07715	1.07709	1.07715	47	0	0
2024.02.19	15:29:00	1.07714	1.07715	1.07711	1.07713	43	0	0
2024.02.19	15:30:00	1.07712	1.07723	1.07711	1.07719	90	0	0
2024.02.19	15:31:00	1.07720	1.07725	1.07719	1.07725	52	0	0
2024.02.19	15:32:00	1.07724	1.07729	1.07717	1.07724	47	0	0
2024.02.19	15:33:00	1.07725	1.07726	1.07717	1.07720	39	0	0
2024.02.19	15:34:00	1.07719	1.07727	1.07718	1.07726	46	0	0
2024.02.19	15:35:00	1.07725	1.07727	1.07718	1.07725	66	0	0
2024.02.19	15:36:00	1.07724	1.07730	1.07720	1.07725	81	0	0
2024.02.19	15:37:00	1.07724	1.07726	1.07718	1.07719	63	0	0
2024.02.19	15:38:00	1.07720	1.07725	1.07716	1.07717	61	0	0
2024.02.19	15:39:00	1.07716	1.07725	1.07714	1.07725	59	0	0
2024.02.19	15:40:00	1.07724	1.07725	1.07717	1.07725	63	0	0
2024.02.19	15:41:00	1.07726	1.07728	1.07718	1.07719	46	0	0
2024.02.19	15:42:00	1.07719	1.07721	1.07713	1.07713	42	0	0
2024.02.19	15:43:00	1.07714	1.07719	1.07709	1.07716	48	0	0
2024.02.19	15:44:00	1.07715	1.07725	1.07715	1.07723	46	0	0
2024.02.19	15:45:00	1.07724	1.07727	1.07716	1.07717	40	0	0
2024.02.19	15:46:00	1.07718	1.07720	1.07710	1.07713	34	0	0
2024.02.19	15:47:00	1.07714	1.07716	1.07708	1.07712	58	0	0
2024.02.19	15:48:00	1.07712	1.07712	1.07696	1.07700	39	0	0
2024.02.19	15:49:00	1.07700	1.07719	1.07699	1.07718	89	0	0
2024.02.19	15:50:00	1.07719	1.07723	1.07701	1.07703	91	0	0
2024.02.19	15:51:00	1.07704	1.07704	1.07691	1.07691	41	0	0
2024.02.19	15:52:00	1.07690	1.07690	1.07681	1.07681	43	0	0
2024.02.19	15:53:00	1.07679	1.07692	1.07674	1.07692	58	0	0
2024.02.19	15:54:00	1.07693	1.07700	1.07683	1.07694	88	0	1
2024.02.19	15:55:00	1.07695	1.07701	1.07693	1.07695	59	0	0
2024.02.19	15:56:00	1.07694	1.07699	1.07690	1.07695	48	0	0
2024.02.19	15:57:00	1.07696	1.07704	1.07692	1.07701	39	0	0
2024.02.19	15:58:00	1.07702	1.07704	1.07692	1.07697	52	0	0
2024.02.19	15:59:00	1.07696	1.07702	1.07692	1.07701	47	0	0
2024.02.19	16:00:00	1.07702	1.07706	1.07698	1.07698	70	0	0
2024.02.19	16:01:00	1.07697	1.07700	1.07685	1.07691	65	0	0
2024.02.19	16:02:00	1.07688	1.07697	1.07682	1.07683	73	0	0
2024.02.19	16:03:00	1.07682	1.07689	1.07680	1.07685	68	0	0
2024.02.19	16:04:00	1.07684	1.07694	1.07679	1.07680	86	0	0
2024.02.19	16:05:00	1.07679	1.07680	1.07663	1.07665	70	0	0
2024.02.19	16:06:00	1.07665	1.07672	1.07660	1.07661	92	0	0
2024.02.19	16:07:00	1.07662	1.07672	1.07658	1.07672	71	0	0
2024.02.19	16:08:00	1.07671	1.07674	1.07662	1.07669	76	0	0
2024.02.19	16:09:00	1.07668	1.07684	1.07666	1.07684	87	0	0
2024.02.19	16:10:00	1.07683	1.07686	1.07663	1.07664	59	0	0
2024.02.19	16:11:00	1.07663	1.07665	1.07658	1.07658	61	0	0
2024.02.19	16:12:00	1.07659	1.07683	1.07658	1.07682	67	0	0
2024.02.19	16:13:00	1.07681	1.07688	1.07678	1.07688	62	0	0
2024.02.19	16:14:00	1.07688	1.07689	1.07682	1.07686	43	0	0
2024.02.19	16:15:00	1.07685	1.07688	1.07677	1.07686	63	0	0
2024.02.19	16:16:00	1.07685	1.07686	1.07673	1.07674	30	0	0
2024.02.19	16:17:00	1.07675	1.07675	1.07658	1.07660	40	0	0
2024.02.19	16:18:00	1.07658	1.07684	1.07655	1.07683	70	0	0
2024.02.19	16:19:00	1.07682	1.07684	1.07677	1.07682	64	0	0
2024.02.19	16:20:00	1.07681	1.07684	1.07674	1.07674	51	0	0
2024.02.19	16:21:00	1.07675	1.07689	1.07675	1.07685	47	0	0
2024.02.19	16:22:00	1.07685	1.07691	1.07683	1.07690	66	0	0
2024.02.19	16:23:00	1.07692	1.07702	1.07691	1.07701	55	0	0
2024.02.19	16:24:00	1.07700	1.07700	1.07679	1.07680	51	0	0
2024.02.19	16:25:00	1.07683	1.07692	1.07683	1.07687	88	0	0
2024.02.19	16:26:00	1.07686	1.07691	1.07675	1.07676	63	0	0
2024.02.19	16:27:00	1.07675	1.07678	1.07670	1.07674	65	0	0
2024.02.19	16:28:00	1.07675	1.07676	1.07656	1.07661	73	0	0
2024.02.19	16:29:00	1.07662	1.07674	1.07657	1.07672	95	0	0
2024.02.19	16:30:00	1.07671	1.07675	1.07670	1.07673	76	0	0
2024.02.19	16:31:00	1.07673	1.07677	1.07670	1.07671	102	0	0
2024.02.19	16:32:00	1.07670	1.07672	1.07650	1.07650	66	0	0
2024.02.19	16:33:00	1.07647	1.07658	1.07638	1.07651	94	0	0
2024.02.19	16:34:00	1.07652	1.07657	1.07650	1.07656	103	0	0
2024.02.19	16:35:00	1.07656	1.07657	1.07644	1.07650	91	0	0
2024.02.19	16:36:00	1.07651	1.07652	1.07641	1.07643	72	0	0
2024.02.19	16:37:00	1.07643	1.07647	1.07637	1.07641	94	0	0
2024.02.19	16:38:00	1.07641	1.07641	1.07634	1.07638	65	0	0
2024.02.19	16:39:00	1.07637	1.07654	1.07636	1.07653	95	0	0
2024.02.19	16:40:00	1.07654	1.07658	1.07651	1.07657	62	0	0
2024.02.19	16:41:00	1.07656	1.07669	1.07656	1.07668	88	0	0
2024.02.19	16:42:00	1.07668	1.07671	1.07658	1.07659	87	0	0
2024.02.19	16:43:00	1.07660	1.07661	1.07650	1.07652	62	0	0
2024.02.19	16:44:00	1.07651	1.07663	1.07651	1.07656	59	0	0
2024.02.19	16:45:00	1.07657	1.07657	1.07636	1.07640	86	0	0
2024.02.19	16:46:00	1.07639	1.07647	1.07636	1.07642	75	0	0
2024.02.19	16:47:00	1.07643	1.07647	1.07640	1.07646	97	0	0
2024.02.19	16:48:00	1.07645	1.07649	1.07641	1.07641	67	0	0
2024.02.19	16:49:00	1.07640	1.07642	1.07635	1.07635	48	0	0
2024.02.19	16:50:00	1.07636	1.07641	1.07630	1.07640	58	0	0
2024.02.19	16:51:00	1.07639	1.07649	1.07639	1.07649	30	0	0
2024.02.19	16:52:00	1.07648	1.07649	1.07634	1.07635	61	0	0
2024.02.19	16:53:00	1.07636	1.07647	1.07634	1.07647	49	0	0
2024.02.19	16:54:00	1.07646	1.07652	1.07644	1.07648	40	0	0
2024.02.19	16:55:00	1.07649	1.07655	1.07649	1.07650	48	0	0
2024.02.19	16:56:00	1.07650	1.07653	1.07640	1.07643	60	0	0
2024.02.19	16:57:00	1.07644	1.07662	1.07641	1.07662	86	0	0
2024.02.19	16:58:00	1.07661	1.07661	1.07654	1.07659	64	0	0
2024.02.19	16:59:00	1.07660	1.07665	1.07655	1.07664	57	0	0
2024.02.19	17:00:00	1.07665	1.07666	1.07649	1.07656	81	0	0
2024.02.19	17:01:00	1.07655	1.07655	1.07633	1.07650	73	0	0
2024.02.19	17:02:00	1.07650	1.07653	1.07646	1.07646	28	0	0
